KLE-S-J-1A,101,0.12
KLE-S-J-1A,102,0.184444444444
KLE-S-J-1A,103,0.0666666666667
KLE-S-J-1A,104,0.08
KLE-S-J-1A,105,0.2
KLE-S-J-1A,106,0.18
KLE-S-J-1A,107,0.04
KLE-S-J-1A,108,0.2
KLE-S-J-1A,109,0.18
KLE-S-J-1A,110,0.22
KLE-S-J-1A,111,0.5
KLE-S-J-1A,112,0.04
KLE-S-J-1A,113,0.0
KLE-S-J-1A,114,0.04
KLE-S-J-1A,115,0.14
KLE-S-J-1A,116,0.3
KLE-S-J-1A,117,0.2
KLE-S-J-1A,118,0.02
KLE-S-J-1A,119,0.26
KLE-S-J-1A,120,0.4
KLE-S-J-1A,121,0.38
KLE-S-J-1A,122,0.14
KLE-S-J-1A,123,0.32
KLE-S-J-1A,124,0.12
KLE-S-J-1A,125,0.308571428571
KLE-S-J-1A,126,0.28
KLE-S-J-1A,127,0.18
KLE-S-J-1A,128,0.24
KLE-S-J-1A,129,0.0
KLE-S-J-1A,130,0.08
KLE-S-J-1A,131,0.2
KLE-S-J-1A,132,0.12
KLE-S-J-1A,133,0.36
KLE-S-J-1A,134,0.0
KLE-S-J-2A,101,0.08
KLE-S-J-2A,102,0.2
KLE-S-J-2A,103,0.0
KLE-S-J-2A,104,0.08
KLE-S-J-2A,105,0.2
KLE-S-J-2A,106,0.12
KLE-S-J-2A,107,0.12
KLE-S-J-2A,108,0.2
KLE-S-J-2A,109,0.22
KLE-S-J-2A,110,0.16
KLE-S-J-2A,111,0.52
KLE-S-J-2A,112,0.04
KLE-S-J-2A,113,0.0
KLE-S-J-2A,114,0.04
KLE-S-J-2A,115,0.2
KLE-S-J-2A,116,0.3
KLE-S-J-2A,117,0.2
KLE-S-J-2A,118,0.02
KLE-S-J-2A,119,0.14
KLE-S-J-2A,120,0.4
KLE-S-J-2A,121,0.38
KLE-S-J-2A,122,0.12
KLE-S-J-2A,123,0.384444444444
KLE-S-J-2A,124,0.1
KLE-S-J-2A,125,0.36
KLE-S-J-2A,126,0.28
KLE-S-J-2A,127,0.26
KLE-S-J-2A,128,0.32
KLE-S-J-2A,129,0.02
KLE-S-J-2A,130,0.225
KLE-S-J-2A,131,0.2
KLE-S-J-2A,132,0.16
KLE-S-J-2A,133,0.3
KLE-S-J-2A,134,0.0
KLE-S-J-3A,101,0.08
KLE-S-J-3A,102,0.2
KLE-S-J-3A,103,0.0666666666667
KLE-S-J-3A,104,0.1
KLE-S-J-3A,105,0.16
