runname,id,nDCG@0005,D#nDCG@0005,I-rec@0005
KLE-S-C-1A,0005,0.71,0.4454,0.2
KLE-S-C-1A,0006,0.5511,0.5754,0.6
KLE-S-C-1A,0007,0.6465,0.8197,1.0
KLE-S-C-1A,0008,0.5662,0.7964,1.0
KLE-S-C-1A,0009,0.3356,0.2647,0.2
KLE-S-C-1A,0010,0.4634,0.4914,0.5
KLE-S-C-1A,0011,0.6295,0.5595,0.5
KLE-S-C-1A,0012,0.7847,0.9059,1.0
KLE-S-C-1A,0013,0.6189,0.799,1.0
KLE-S-C-1A,0014,0.5127,0.5004,0.5
KLE-S-C-1A,0015,0.4945,0.5851,0.6667
KLE-S-C-1A,0016,0.3623,0.3981,0.4
KLE-S-C-1A,0017,0.6636,0.6284,0.6
KLE-S-C-1A,0018,0.6598,0.8297,1.0
KLE-S-C-1A,0019,0.5144,0.506,0.5
KLE-S-C-1A,0020,0.4732,0.437,0.4
KLE-S-C-1A,0021,0.1772,0.4021,0.6667
KLE-S-C-1A,0022,0.3545,0.4272,0.5
KLE-S-C-1A,0023,0.6013,0.5605,0.5
KLE-S-C-1A,0024,0.6159,0.4756,0.3333
KLE-S-C-1A,0025,0.6855,0.5405,0.4
KLE-S-C-1A,0026,0.5604,0.6744,0.8
KLE-S-C-1A,0027,0.716,0.5072,0.3333
KLE-S-C-1A,0028,0.5149,0.7599,1.0
KLE-S-C-1A,0029,0.6641,0.8328,1.0
KLE-S-C-1A,0030,0.5425,0.6041,0.6667
KLE-S-C-1A,0031,0.5421,0.7716,1.0
KLE-S-C-1A,0032,0.6011,0.6779,0.75
KLE-S-C-1A,0033,0.5401,0.7707,1.0
FRDC-S-C-2A,0001,0.565,0.5773,0.6
FRDC-S-C-2A,0002,0.3508,0.397,0.4
FRDC-S-C-2A,0003,0.4618,0.531,0.6
FRDC-S-C-2A,0004,0.2323,0.3907,0.5
FRDC-S-C-2A,0005,0.3416,0.374,0.4
FRDC-S-C-2A,0006,0.5003,0.5459,0.6
FRDC-S-C-2A,0007,0.2438,0.3952,0.5
FRDC-S-C-2A,0008,0.2369,0.3923,0.5
FRDC-S-C-2A,0009,0.2349,0.2414,0.2
FRDC-S-C-2A,0010,0.3096,0.3871,0.5
FRDC-S-C-2A,0011,0.6295,0.6816,0.75
FRDC-S-C-2A,0012,0.2392,0.394,0.5
FRDC-S-C-2A,0013,0.3123,0.68,1.0
FRDC-S-C-2A,0014,0.3765,0.6653,1.0
FRDC-S-C-2A,0015,0.6879,0.8348,1.0
FRDC-S-C-2A,0016,0.7705,0.585,0.4
FRDC-S-C-2A,0017,0.2572,0.2548,0.2
FRDC-S-C-2A,0018,0.2671,0.3281,0.3333
FRDC-S-C-2A,0019,0.4022,0.4483,0.5
FRDC-S-C-2A,0020,0.0,0.0,0.0
FRDC-S-C-2A,0021,0.0271,0.183,0.3333
FRDC-S-C-2A,0022,0.0,0.0,0.0
FRDC-S-C-2A,0023,0.4938,0.7539,1.0
FRDC-S-C-2A,0024,0.0,0.0,0.0
FRDC-S-C-2A,0025,0.3693,0.3217,0.2
FRDC-S-C-2A,0026,0.2265,0.2372,0.2
FRDC-S-C-2A,0027,0.3893,0.5192,0.6667
FRDC-S-C-2A,0028,0.2098,0.3768,0.5
FRDC-S-C-2A,0029,0.2605,0.3237,0.3333
FRDC-S-C-2A,0030,0.219,0.2975,0.3333
FRDC-S-C-2A,0031,0.2191,0.2986,0.3333
FRDC-S-C-2A,0032,0.3301,0.3886,0.5
FRDC-S-C-2A,0033,0.2275,0.6377,1.0
KLE-S-C-2A,0001,0.5679,0.5872,0.6
KLE-S-C-2A,0002,0.4612,0.3093,0.2
KLE-S-C-2A,0003,0.279,0.2566,0.2
KLE-S-C-2A,0004,0.5418,0.7719,1.0
KLE-S-C-2A,0005,0.71,0.4454,0.2
KLE-S-C-2A,0006,0.5511,0.5754,0.6
KLE-S-C-2A,0007,0.6465,0.8197,1.0
KLE-S-C-2A,0008,0.5662,0.7964,1.0
KLE-S-C-2A,0009,0.3356,0.2647,0.2
KLE-S-C-2A,0010,0.4634,0.4914,0.5
KLE-S-C-2A,0011,0.5478,0.6497,0.75
KLE-S-C-2A,0012,0.7847,0.9059,1.0
KLE-S-C-2A,0013,0.6189,0.799,1.0
KLE-S-C-2A,0014,0.5127,0.5004,0.5
KLE-S-C-2A,0015,0.4945,0.5851,0.6667
KLE-S-C-2A,0016,0.4023,0.4189,0.4
KLE-S-C-2A,0017,0.643,0.6172,0.6
KLE-S-C-2A,0018,0.6598,0.8297,1.0
KLE-S-C-2A,0019,0.5144,0.506,0.5
KLE-S-C-2A,0020,0.4732,0.437,0.4
KLE-S-C-2A,0021,0.1772,0.4021,0.6667
KLE-S-C-2A,0022,0.3545,0.4272,0.5
KLE-S-C-2A,0023,0.6013,0.5605,0.5
KLE-S-C-2A,0024,0.6159,0.4756,0.3333
KLE-S-C-2A,0025,0.694,0.6456,0.6
KLE-S-C-2A,0026,0.5604,0.6744,0.8
KLE-S-C-2A,0027,0.716,0.5072,0.3333
KLE-S-C-2A,0028,0.5149,0.7599,1.0
KLE-S-C-2A,0029,0.6641,0.8328,1.0
KLE-S-C-2A,0030,0.5425,0.6041,0.6667
KLE-S-C-2A,0031,0.5271,0.7636,1.0
KLE-S-C-2A,0032,0.3468,0.4438,0.5
KLE-S-C-2A,0033,0.5401,0.7707,1.0
KLE-S-C-3A,0001,0.1886,0.2962,0.4
KLE-S-C-3A,0002,0.386,0.373,0.4
KLE-S-C-3A,0003,0.3106,0.2417,0.2
KLE-S-C-3A,0004,0.4722,0.49,0.5
KLE-S-C-3A,0005,0.5617,0.4677,0.4
KLE-S-C-3A,0006,0.2947,0.4644,0.6
KLE-S-C-3A,0007,0.4742,0.7342,1.0
KLE-S-C-3A,0008,0.3384,0.4176,0.5
KLE-S-C-3A,0009,0.494,0.45,0.4
KLE-S-C-3A,0010,0.3174,0.426,0.5
KLE-S-C-3A,0011,0.4527,0.4705,0.5
KLE-S-C-3A,0012,0.4987,0.7492,1.0
KLE-S-C-3A,0013,0.3235,0.6756,1.0
KLE-S-C-3A,0014,0.2096,0.2357,0.25
KLE-S-C-3A,0015,0.4553,0.7259,1.0
KLE-S-C-3A,0016,0.4043,0.4894,0.6
KLE-S-C-3A,0017,0.6386,0.6242,0.6
KLE-S-C-3A,0018,0.4377,0.5714,0.6667
KLE-S-C-3A,0019,0.4135,0.6727,1.0
KLE-S-C-3A,0020,0.21,0.395,0.6
KLE-S-C-3A,0021,0.2145,0.4544,0.6667
KLE-S-C-3A,0022,0.3059,0.4068,0.5
KLE-S-C-3A,0023,0.4339,0.4929,0.5
KLE-S-C-3A,0024,0.4743,0.5694,0.6667
KLE-S-C-3A,0025,0.5604,0.5779,0.6
KLE-S-C-3A,0026,0.4558,0.531,0.6
KLE-S-C-3A,0027,0.458,0.5619,0.6667
KLE-S-C-3A,0028,0.4194,0.7097,1.0
KLE-S-C-3A,0029,0.5243,0.595,0.6667
KLE-S-C-3A,0030,0.5002,0.5844,0.6667
KLE-S-C-3A,0031,0.4731,0.7389,1.0
KLE-S-C-3A,0032,0.6653,0.7212,0.75
KLE-S-C-3A,0033,0.5807,0.7924,1.0
KLE-S-C-4A,0001,0.1886,0.2962,0.4
KLE-S-C-4A,0002,0.3627,0.3605,0.4
KLE-S-C-4A,0003,0.3106,0.2417,0.2
KLE-S-C-4A,0004,0.4722,0.49,0.5
KLE-S-C-4A,0005,0.5617,0.4677,0.4
KLE-S-C-4A,0006,0.3813,0.5975,0.8
KLE-S-C-4A,0007,0.4742,0.7342,1.0
KLE-S-C-4A,0008,0.3384,0.4176,0.5
KLE-S-C-4A,0009,0.494,0.45,0.4
KLE-S-C-4A,0010,0.3174,0.426,0.5
KLE-S-C-4A,0011,0.5018,0.4942,0.5
KLE-S-C-4A,0012,0.4987,0.7492,1.0
KLE-S-C-4A,0013,0.3235,0.6756,1.0
KLE-S-C-4A,0014,0.2096,0.2357,0.25
KLE-S-C-4A,0015,0.4553,0.7259,1.0
KLE-S-C-4A,0016,0.6683,0.6158,0.6
