KLE-S-E-1A,33,0.118535353535
KLE-S-E-2A,33,0.12
KLE-S-E-3A,33,0.129105339105
KLE-S-E-4A,33,0.126031746032
KUIDL-S-E-1A,33,0.91904463592
Sem13-S-E-1A,33,0.176156806157
Sem13-S-E-2A,33,0.184437229437
Sem13-S-E-3A,33,0.186897546898
Sem13-S-E-4A,33,0.16715007215
Sem13-S-E-5A,33,0.158001443001
THUSAM-S-E-1A,33,0.806495911496
THUSAM-S-E-2A,33,0.263427128427
TUTA1-S-E-1A,33,0.193250258943
UM13-S-E-1A,33,0.205627705628
UM13-S-E-2A,33,0.206413339747
UM13-S-E-3A,33,0.176567259901
hultech-S-E-1A,33,0.170303030303
hultech-S-E-2A,33,0.359586339586
hultech-S-E-3A,33,0.170303030303
hultech-S-E-4A,33,0.305454545455
udel-S-E-1A,33,0.365836940837
