runname,id,coarse,fine,ndcg
THUSAM-D-C-1A,0022,0.8823,0.7569,0.929335124483
THUSAM-D-C-1A,0023,0.0,0.0,0.604614171749
THUSAM-D-C-1A,0024,0.9239,0.6677,0.792032224581
THUSAM-D-C-1A,0025,0.775,0.751,0.819593179304
THUSAM-D-C-1A,0026,0.7667,0.727,0.733848768627
THUSAM-D-C-1A,0027,0.907,0.9378,0.818309967243
THUSAM-D-C-1A,0028,0.6953,0.3897,0.501424826007
THUSAM-D-C-1A,0029,0.8639,0.8224,0.673157292793
THUSAM-D-C-1A,0030,0.8907,0.5855,0.84986342189
THUSAM-D-C-1A,0031,0.6751,0.439,0.581063381849
THUSAM-D-C-1A,0032,0.8239,0.5408,0.981624697669
THUSAM-D-C-1A,0033,0,0,0.0
THUSAM-D-C-1A,0034,0,0,0.709736399532
THUSAM-D-C-1A,0035,0,0,0.5167174288
THUSAM-D-C-1A,0036,0,0,0.70345841375
THUSAM-D-C-1A,0037,0,0,0.484160097515
THUSAM-D-C-1A,0038,0,0,0.660814877967
THUSAM-D-C-1A,0039,0,0,0.85995206206
THUSAM-D-C-1A,0040,0,0,0.845182452618
THUSAM-D-C-1A,0041,0,0,0.742422318486
THUSAM-D-C-1A,0042,0,0,0.326161289162
THUSAM-D-C-1A,0043,0,0,0.769424711671
THUSAM-D-C-1A,0044,0,0,0.869520696174
THUSAM-D-C-1A,0045,0,0,0.751956988787
THUSAM-D-C-1A,0046,0,0,0.709976331747
THUSAM-D-C-1A,0047,0,0,0.592745313347
THUSAM-D-C-1A,0048,0,0,0.468986799772
THUSAM-D-C-1A,0049,0,0,0.623186101874
THUSAM-D-C-1A,0050,0,0,0.50027412682
THUSAM-D-C-1B,0001,0.7238,0.5704,0.594207680054
THUSAM-D-C-1B,0002,0.3816,0.2616,0.46712438515
THUSAM-D-C-1B,0003,0.6084,0.4683,0.617743227008
THUSAM-D-C-1B,0004,0.9321,0.8166,1.0
THUSAM-D-C-1B,0005,0.7419,0.5633,0.807654589982
THUSAM-D-C-1B,0006,0.7324,0.509,0.443830519221
THUSAM-D-C-1B,0007,0.6438,0.5169,0.573770332737
THUSAM-D-C-1B,0008,1.0,1.0,0.72960072822
THUSAM-D-C-1B,0009,0.6961,0.5292,0.648738414766
THUSAM-D-C-1B,0011,0.7369,0.5991,0.617354861732
